bathrooms,bedrooms,breadcrumbs,description,image_url,location,price,property_id,property_name,property_type,seller_name
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Pottammal","This is an Individual House with surrounding wall and gate. Ground floor occupied by a family. First floor for rent. Separate entrance for first floor, separate electricity meter for first floor. One car park and scooter parking. Well water and Corporation water available. One big front lobby, drawing cum dining room, 2 attached bed rooms, Kitchen, Store and grilled work area is available. Exact location is just 150 meters from Methottuthazham junction which is 1 km from Cyber park and Hilite Mall. 3kms to Kozhikode Medical college and 4 kms to Baby Memorial hospital. It is a non flood area and sufficient water in well in summer. Market just 150 meters at the junction. Main bus stop at the junction all conveyance 24/7/365 available.",https://apollo.olx.in:443/v1/files/pjeoahwa44gc2-IN/image;s=850x0,"Pottammal, Kozhikode, Kerala","₹ 14,000",1773367506,2 Bds - 2 Ba - 1500 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","1bhk luxury branded flat for rent near cyberpark calicut Ready to move Excellent view 40+ amenities Very near to cyberpark, hilite mall, airport etc",https://apollo.olx.in:443/v1/files/lgm9i4yuck7l-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 23,000",1773178248,1 Bds - 1 Ba - 750 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Paroppadi",Fully furnished home By pass Frontage compound wall well water villa house for rent gated community,https://apollo.olx.in:443/v1/files/xe3tx5nps5ol-IN/image;s=850x0,"Paroppadi, Kozhikode, Kerala","₹ 20,000",1760470825,3 Bds - 3 Ba - 1950 ft2,Houses & Villas,
4+,4+,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Paroppadi",Near by silver hills school premium luxurious home,,"Paroppadi, Kozhikode, Kerala","₹ 30,000",1760470417,4+ Bds - 4+ Ba - 2650 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Paroppadi",It's villa for rent in ngo quaters with 3BHK independent home.Its having semi furnished condition . Monthly expected rent is rs 25000 .For more information please feel free to contact us,https://apollo.olx.in:443/v1/files/khtgtx6yhyso-IN/image;s=850x0,"Paroppadi, Kozhikode, Kerala","₹ 25,000",1772937835,3 Bds - 3 Ba - 1750 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Calicut Beach",It's 3BHK sea view apartment for rent in Calicut beach rs 33000 per month,https://apollo.olx.in:443/v1/files/3nmlkkdmgc27-IN/image;s=850x0,"Calicut Beach, Kozhikode, Kerala","₹ 33,000",1774593799,3 Bds - 3 Ba - 1450 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Parayanchery","Furnished 1bhk, attach bath,bachlors allowed.1carparking, kotooli.150 mtr main road.1km calicut town. 750 mtr Gokulam mal,&Baby hospital.",,"Parayanchery, Kozhikode, Kerala","₹ 12,000",1775338872,1 Bds - 1 Ba - 0 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba",Newly constructed apartment,https://apollo.olx.in:443/v1/files/wdzh9w347w1w2-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 18,000",1760469405,3 Bds - 3 Ba - 1650 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor","3bhk 3attach bath. Bachlors/ students allowed. Well water,just 500mtr chevayur.400 mtr starcare hospital thondayad..3.5 km calicut town.2.5km Hilite&cyberpark palazhi.150 mtr main road.",https://apollo.olx.in:443/v1/files/7tee8qfztwl33-IN/image;s=850x0,"Chevayoor, Kozhikode, Kerala","₹ 15,000",1775339946,3 Bds - 3 Ba - 00 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparambu","Kozhikode near Meitra hospital 4 bedrooms individual house Rent 20,000. Compound gate, well water",https://apollo.olx.in:443/v1/files/96y067ojer6i2-IN/image;s=850x0,"Karaparambu, Kozhikode, Kerala","₹ 20,000",1775342214,4 Bds - 4 Ba - 2980 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor",2bhk  groundfloor 10 lakh panayam(Lease)kovoor,https://apollo.olx.in:443/v1/files/5a90rcdi9zhj-IN/image;s=850x0,"Kovoor, Kozhikode, Kerala","₹ 10,00,000",1775339560,2 Bds - 2 Ba - 0 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparambu","kozhikode KARAPARAMBA 3 bedrooms house  Rent 17,000. Compound gate, well water, corpn. Water Bus stop dst. 350 mtrs.",https://apollo.olx.in:443/v1/files/29de0himomro1-IN/image;s=850x0,"Karaparambu, Kozhikode, Kerala","₹ 17,000",1775342248,3 Bds - 3 Ba - 2341 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Panniyankara",Upstairs having two bedrooms and one bathroom.,https://apollo.olx.in:443/v1/files/2qi8dxgay6eg2-IN/image;s=850x0,"Panniyankara, Kozhikode, Kerala","₹ 10,000",1775347863,2 Bds - 1 Ba - 900 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","2 Bhk Semifurnished House For Rent At Thondayad  Discover comfort and convenience in this well-maintained 2 BHK semi-furnished house, available for rent in the serene and sought-after locality of Thondayad.  ◼️2 Bhk Attached  ◼️1300 sqft ◼️Modular Kitchen  ◼️Spacious Kids Room Amenities :- ◼️Gated Community  ◼️Well Water ◼️Power Backup ◼️Garden Area Note :- Showing Images Are Advertising Purpose Only/- Rent :-20000/- More Details  Endless Properties 2nd Floor, Kairali Complex Thondayd, Calicut",https://apollo.olx.in:443/v1/files/wyqnx3j2u2ue-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 20,000",1765586732,2 Bds - 2 Ba - 1300 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",FULLY FURNISHED STUDIO FLAT FOR RENT AT THONDAYAD BYPASS  * Excellent view from Balcony * Fully Furnished * All electronics are available  * Modular Kitchen AMENITIES * Swimming Pool (Common & Ladies) * Gym * Mini theatre * Indoor Games * Guest Suite  * Kids park * Club House * Super market * 24/7 CCTV * 24/7 Security and caretaker * Power backup For more details please contact  Planet Homes  Karaparamba,https://apollo.olx.in:443/v1/files/r34v984xx794-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 19,000",1774829769,1 Bds - 1 Ba - 650 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Govindapuram","BACHELOR'S ALLOWED APPARTMENT FOR RENT NEAR MIMS HOSPITAL CALICUT 2 bed room attached,hall,kitchen,well water,two wheeler site. RENT:18000/- ADVANCE:50000/-",https://apollo.olx.in:443/v1/files/zxx4t9s6i8172-IN/image;s=850x0,"Govindapuram, Kozhikode, Kerala","₹ 18,000",1755588979,2 Bds - 2 Ba - 1000 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Ashokapuram","Sea View 2 BHK fully- Furnished Flat for Rent in Ashokapuram Features:  Sea view, spacious layout, ample  natural lighting Furnishings:- -  Kitchen         :  Cabinets  -  Bedrooms    :  Wardrobes installed -  Living Room:  Includes a TV unit - Electric and Electronic Equipments   Amenities:- -  Swimming Pool: Access to a well-maintained pool -  Gym:Fully equipped fitness center -  Children's Play Area:  Safe and fun space for kids -  Covered Parking:  Secure parking space for your vehicle This flat offers a perfect blend of comfort and convenience, with stunning sea views and modern amenities to enhance your lifestyle. Ideal for families and professionals looking for a serene living environment in Ashokapuram. More details Endless properties 2nd floor, kairali complex Thondayad, calicut",,"Ashokapuram, Kozhikode, Kerala","₹ 36,000",1768076032,2 Bds - 2 Ba - 1140 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kottuli",2bhk Furnished Flat For Rent At Kottoli ◾2 Bhk attached ◾1100sqft ◾balcony ◾Modular kitchen  Amenities  ◾24 hrs Water supply ◾coverd car parking  ◾Gym ◾lift ◾swimming pool ◾party area ◾power backup ◾Waste mangement Rent 35000+ mnc Note: Showing Images are advertising purpose only/- More details Endless properties 2nd floor kairali complex Thondayad. Calicut,,"Kottuli, Kozhikode, Kerala","₹ 35,000",1764311981,2 Bds - 2 Ba - 1100 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2bhk  furnished flat for rent at Thondayad bypass,https://apollo.olx.in:443/v1/files/0adfjab9hq9k1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 30,000",1668049540,2 Bds - 2 Ba - 985 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2bhk Semi furnished flat for rent at Palazhi Kozhikode,https://apollo.olx.in:443/v1/files/8ia0axvadw0z2-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 25,000",1675930329,2 Bds - 2 Ba - 1515 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",1bhk fully furnished flat for rent at Calicut Palazhi,https://apollo.olx.in:443/v1/files/e3tktq3unjwg1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 23,000",1675898980,1 Bds - 1 Ba - 777 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu","DOUBLE STOYED FULLFURNISHED  AC HOUSE FOR RENT MANKAVU CALICUT 3 BEDRROM ,HALL KITCH GOOD WELL WATER 2 CAR PARKING  RENT  20000 ADVANCE 60000 ONLY FAMILY MO    6  2   8  2    9  1    07    7   9",https://apollo.olx.in:443/v1/files/mhpmsgbwbtqo2-IN/image;s=850x0,"Mankavu, Kozhikode, Kerala","₹ 20,000",1757900193,3 Bds - 3 Ba - 1800 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba",3BHK FULLY FURNISHED HOUSE FOR RENT AT KARAPARAMBA  * Fully furnished House  * All electronics are available  * Modular kitchen  * Only 150 meters from bypass  * Well water  For more details please contact  Planet Homes  Karaparamba,https://apollo.olx.in:443/v1/files/hkrgiidldu9d1-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 35,000",1774839588,3 Bds - 4 Ba - 2650 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba",BRAND NEW 3BHK HOUSE FOR RENT AT KARAPARAMBA  * Brand new  * Well water  * Residential area  For more details please contact  Planet Homes  Karaparamba,https://apollo.olx.in:443/v1/files/5tdnztqdkei11-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 19,000",1775240661,3 Bds - 3 Ba - 1690 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Vrindavan Colony","2 Bath attached bed rooms, Living / Dining, Kitchen, Work area, Sit out with all facilities. In between Vrindavan colony and Star care Hospital. Good family locality, Hospital, School, Supermarket etc nearby.",https://apollo.olx.in:443/v1/files/wdsh0s8jj2we-IN/image;s=850x0,"Vrindavan Colony, Kozhikode, Kerala","₹ 14,000",1775028108,2 Bds - 2 Ba - 990 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chalappuram",Spacious 1 BHK,https://apollo.olx.in:443/v1/files/d054r4d6m0lg2-IN/image;s=850x0,"Chalappuram, Kozhikode, Kerala","₹ 14,000",1758538158,1 Bds - 1 Ba - 1000 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu",SEMI FURNISHED 17K 50K ADVANCE,,"Mankavu, Kozhikode, Kerala","₹ 17,000",1770031908,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu",TWO BHK BACHLORS ALLOWED-,https://apollo.olx.in:443/v1/files/b0kjscrnp6es-IN/image;s=850x0,"Mankavu, Kozhikode, Kerala","₹ 20,000",1770166670,2 Bds - 2 Ba - 1200 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Paroppadi",Simple home compound wall near by Amritha vidyyalaya and silver hills school,,"Paroppadi, Kozhikode, Kerala","₹ 15,000",1760471657,3 Bds - 3 Ba - 1350 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Puthiyara","3 bhk Semi furnished Flat For Rent At Puthiyara ◼️1400 sq ft ◼️2 Balcony  ◼️Kitchen Cabinet  ◼️Wardrobes  ◼️Car Parking    Amenities :- ◼️Lift  ◼️24*7Security ◼️Power back up  ◼️Water back up etc  Suitable for- family, working women's , IT preffessionals, etc  Rent -31000 including mnc Note : Showing images are advertising purpose only/- More details Endless Properties 2nd floor, Kairali complex Thondayad, calicut",https://apollo.olx.in:443/v1/files/obu5er666xox-IN/image;s=850x0,"Puthiyara, Kozhikode, Kerala","₹ 31,000",1768446885,3 Bds - 2 Ba - 1400 ft2,Apartments,
4+,4+,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chalappuram",ബാച്ച്ലേഴ്‌സിനും ഫാമിലിക്കും പറ്റിയ നല്ല വീട് അപ്പാർട്മെന്റ് ഹോസ്റ്റൽ വാടകക്കും പണയത്തിനും വില്പനക്കും   ഷോപ്പ് ഗോഡൗൺ ഓഫീസ് കാലിക്കറ്റ്‌ എല്ലായിടത്തും  ഹോസ്റ്റൽ നടത്താൻ പറ്റിയ വീട് അപ്പാർട്മെന്റ്  ഇൻസ്റ്റിറ്റ്യൂട്ട് നടത്താൻ പറ്റിയ ബിൽഡിങ്ങുകൾ    കാലിക്കറ്റ്‌ എല്ലായിടത്തും ഉണ്ട്  നമ്പർ മുകളിൽ ഫോട്ടോസിൽ കൊടുത്തിട്ടുണ്ട്,https://apollo.olx.in:443/v1/files/ts5x9mvcm9p31-IN/image;s=850x0,"Chalappuram, Kozhikode, Kerala","₹ 20,000",1775366319,4+ Bds - 4+ Ba - 2500 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Thondayad 3bhk house for rent  Rent 20000 Adwance 1lakh,,"Thondayad, Kozhikode, Kerala","₹ 20,000",1772469682,3 Bds - 3 Ba - 1800 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","1 bhk Luxury  Branded flat for rent near Pantheerankavu  Fully furnished new 1 bhk Brand8ed premium apartment  at Landmark  World. All luxury Amenities are Available  Car parking  Gated  community  Good view  Luxury  furnished & Good interior  Near to  Cyber park, metro cardiac hospital, Hilite mall and calicut Airport (20 Km) Rent :24k",https://apollo.olx.in:443/v1/files/fylp0c7j06ac1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 24,000",1768348044,1 Bds - 2 Ba - 777 ft2,Apartments,
